,text,Sarcasm1
1445,ΠΟΛΙΤΙΚΗ ΑΝΑΛΥΣΗ Goldman Sachs: Που απέτυχαν ΝΔ-ΠΑΣΟΚ και γιατί θα ανέβει στην εξουσία ο ΣΥΡΙΖΑ http://t.co/TdnNGY8C8k,OK
1446,Τσίπρας: Τι θα κάνει ο ΣΥΡΙΖΑ για τη ρύθμιση χρεών ... http://t.co/MZ2XiRjdWT,OK
1447,Τα ψηφοδέλτια των ΑΝΕΛ http://t.co/wh5MtsfkVW,OK
1448,The Press Project : Ο ΣΥΡΙΖΑ ως ελπίδα για την ΕΕ: Έχουν απόλυτο δίκιο όσοι θεωρούν ότι ο ΣΥΡΙΖΑ απο... http://t.co/BAFaSn0nud @netakias,OK
1449,Ο Ηλίας Κικίλιας επικεφαλής στο ψηφοδέλτιο Επικρατείας του ΚΙΔΗΣΟ http://t.co/AToKIvzzeP #Πολιτική,OK
1450,"Δημοσκόπηση δίνει προβάδισμα 4,5% στο ΣΥΡΙΖΑ | kilkis-press.gr http://t.co/XmaG5RVKen",OK
1451,Το ψηφοδέλτιο Επικρατείας του ΚΙΔΗΣΟ http://t.co/9XXK9w5liA,OK
1452,Με επικεφαλής τον Θ. Φορτσάκη το Επικρατείας της ΝΔ http://t.co/xNMe6ShUhE,OK
1453,ΑΝΕΛ με Κτηνοτρόφους και ΣΥΡΙΖΑ με Κυνηγούς. Κυκλωτική κίνηση!,Sarcastic
1454,"Ομιλία στη Βουνιχώρα των υποψηφίων του ΣΥΡΙΖΑ στη Φωκίδα, 13 Ιανουαρίου 2015, 18.00, Καφενείο Βασιλόπουλου http://t.co/JppgYmQ8aV",OK
1455,@avgerinosx Ντόλιος: Δεν είναι ανάγκη το ΠΑΣΟΚ να είναι πάντα ... http://t.co/aoN3xDwRHa @FREEDYBRUNA,OK
1456,@avgerinosx Ντόλιος: Δεν είναι ανάγκη το ΠΑΣΟΚ να είναι πάντα ... http://t.co/1U2968XOXg @bathitweet,OK
1457,@zappasaspa Ντόλιος: Δεν είναι ανάγκη το ΠΑΣΟΚ να είναι πάντα ... http://t.co/K4TPuXw4tq @FREEDYBRUNA,OK
1458,@zappasaspa Παπαδόπουλος: Το ΚΚΕ δεν θα δώσει ψήφο ανοχής στον ... http://t.co/9mnUeEHEe1 @FREEDYBRUNA,OK
1459,@bathitweet Παπαδόπουλος: Το ΚΚΕ δεν θα δώσει ψήφο ανοχής στον ... http://t.co/5mcPv355o1 @netakias @kali_nda,OK
1460,:: Γιατί η Νέα Δημοκρατία θα συντριβεί στις εκλογές http://t.co/Af52LUxtWI,OK
1461,Παπαδόπουλος: Το ΚΚΕ δεν θα δώσει ψήφο ανοχής στον ... - http://t.co/jyz0ozsYMT http://t.co/lluJeDkuta,OK
1462,Το ψηφοδέλτιο Επικρατείας του ΣΥΡΙΖΑ http://t.co/dXvechubbE,OK
1463,Ρατσιστική επίθεση με την απειλή όπλου από στέλεχος της ΝΔ - ThePressProject http://t.co/D18LAcHlHb,OK
1464,"ΒΙΝΤΕΟ - Τσίπρας: Τι θα κάνει ο ΣΥΡΙΖΑ για τη ρύθμιση χρεών και τα ""κόκκινα"" δάνεια... http://t.co/6WS461IH2y",OK
1465,Στοίχημα ότι ο Σύριζα δε θα λύσει κανένα πρόβλημα βασιζόμενοι στο γεγονός ότι το ίδιο πρόβλημα υπάρχει και σε όλη την Ευρώπη...,OK
1466,ΠΟΛΙΤΙΚΗ - Χαρβούβελης: Δεν είναι μπλόφα το Grexit: «Να τηρήσει ο ΣΥΡΙΖΑ τις δεσμεύσεις» http://t.co/86MFLjDnWN,OK
1467,Ποδοσφαιριστής του Ατρόμητου ο Νικόλας στο σποτ της ΝΔ http://t.co/5rRu91crL7,OK
1468,Βενιζέλος: Η πολιτική αβεβαιότητα θα συνεχιστεί αν δεν είναι το ΠΑΣΟΚ τρίτο κόμμα http://t.co/QkyHcTrZZx,OK
1469,το @ToPotami χρηματοδοτηση γιατί παίρνει?,OK
1470,Τομά Πικετί: Kαλό νέο για την Ευρώπη η άνοδος ΣΥΡΙΖΑ και Podemos http://t.co/r7ZfEFcoiL,OK
1471,Τα εγκαίνια του εκλογικού κέντρου του ΣΥΡΙΖΑ στην Πτολεμαΐδα και η παρουσίαση των υποψήφιων β… http://t.co/8KL9qxb2Xu via @wordpressdotcom,OK
1472,Κλειδώνει και αυξάνει την διαφορά ο ΣΥΡΙΖΑ - Μια ανάσα από την αυτοδυναμία... http://t.co/74nZnC1NRv,OK
1473,".@Melangene Aναρωτιέται κανείς διαβάζοντάς σας, αν κάνετε οτιδήποτε άλλο στη ζωή σας πέρα από το να χλευάζετε @ToPotami… #topotami",OK
1474,"Έφυγε από την ζωή, πρώην βουλευτής του ΠΑΣΟΚ http://t.co/9W5LdORSi7 #Πολιτική @madata",OK
1475,ALCO: ΚΟΝΤΑ ΑΛΛΑ ΔΥΣΚΟΛΑ ΣΤΗΝ ΑΥΤΟΔΥΝΑΜΙΑ Ο ΣΥΡΙΖΑ http://t.co/JkFvxwz5IR,OK
1476,Χαραμάδα αισιοδοξίας στο Χ.Α.  Εντυπωσιακή μεταστροφή κλίματος σημειώθηκε στις αγορές ελληνικών μετοχών και... http://t.co/bUSJl0dp7c,OK
1477,Υποψήφιοι Ηλείας - Ποτάμι http://t.co/ycMhflq30Z,OK
1478,Action24 - Μιχάλης Χάλαρης: Γιατί να ψηφίσουμε ΠΑΣΟΚ - Καθαρές κουβέντες http://t.co/mqO1Cz5yOM,OK
1479,"ΓΑΠ από τη Λαμία: ""Ξεκινάμε ένα νέο αγώνα όπως ο Αντρέας το 1974"" - Στόχος η τρίτη θέση για το ΚΙ.ΔΗ.ΣΟ. http://t.co/vIG7lHcm0k",OK
1480,Αριθμός- ρεκόρ γιατρών υποψηφίων με το ΣΥΡΙΖΑ http://t.co/fkxynD5eJx,OK
1481,"Oποιος  βρει καλύτερο πόστο ,  , ειναι ... αγωνιστής ;;;!!! ΝΔ , σχολη κωλοτουμπας , βλέπε Αδωνι , Βορίδη , Γκερέκου κτλ !!!",Sarcastic
1482,"Παναγιώτης Λαφαζάνης,Υποψήφιος Βουλευτής ΣΥΡΙΖΑ (@SpirosXaritatos):Δν θα ήθελα να προβώ σε κάποιο σχόλιο χωρίς να το έχω δει (σποτ Καμμένου)",OK
1483,"Παναγιώτης Λαφαζάνης,Υποψήφιος Βουλευτής ΣΥΡΙΖΑ (@SpirosXaritatos):Δν θα ήθελα να προβώ σε κάποιο σχόλιο χωρίς να το έχω δει (σποτ Καμμένου)",OK
1484,Παρουσίαση του ψηφοδελτίου του ΣΥΡΙΖΑ στην Πτολεμαιδα http://t.co/45e1I3XdAM,OK
1485,Εμένα πάντως το σποτάκι της ΝΔ με τον Νικόλα με έπεισε. Οτι έκανα καλά που έφυγα στο εξωτερικό.,Sarcastic
1486,ALCO: Ο ΣΥΡΙΖΑ οριστικά πρώτος με τάση αυτοδυναμίας. http://t.co/pglRdoVivk,OK
1487,"Προσπαθεί να ανεβάσει και πάλι στροφές το Χ.Α. +0,52%",OK
1488,"[ΠΟΛΙΤΙΚΗ] Ο Πάγκαλος ρίχνει ""βόμβα""! Ψηφίζει Σαμαρά και Νέα Δημοκρατία και αποκαλύπτει τους λόγους της κόντρα... http://t.co/RdZv7XURUN",OK
1489,ΣΕ ΑΥΤΕΣ ΤΙΣ ΕΚΛΟΓΕΣ ΘΑ ΠΡΕΠΕΙ ΝΑ ΕΧΟΥΜΕ ΣΤΟ ΜΥΑΛΟ ΜΑΣ ΟΧΙ ΤΑ ΠΑΧΙΑ &amp; ΨΕΥΤΙΚΑ ΛΟΓΙΑ ΑΛΛΑ ΠΟΙΟΙ ΜΑΣ ΕΦΕΡΑΝ ΣΕ ΑΥΤΗΝ ΤΗ ΚΑΤΑΣΤΡΟΦΗ  ΠΑΣΟΚ &amp; ΝΔ,OK
1490,@ste_pl εγω ανησυχω παρα πολυ με τη σιγουριά οτι η ΧΑ δεν θα ειναι 3ο κομμα κ θα ειναι καποιο απο αυτα που δεν εχουν δοκιμαστεί πουθενα!!,OK
1491,"Έχουμε και λέμε:Κασιδιαρης να βρίζει, Προεδρος να φοβάται,ολη η ΧΑ μαζεμένη κ όλο το παρεάκι κάτω απο την εικόνα του Τζιζους.Ζε σουι έξαλλη",Sarcastic
1492,"Κλειδώνει και αυξάνει την διαφορά ο ΣΥΡΙΖΑ - Κύμα ψηφοφόρων από τα μικρότερα κόμματα προς τους ""μεγάλους"" - http://t.co/2oF6Ja4OFA",OK
1493,"Ακούω τοποθετήσεις στελεχών του ΠΑΣΟΚ και αισθάνομαι ότι τους χρωστάω και το οξυγόνο που αναπνέω, επειδή ανέπτυξαν την ""εθνική στρατηγική"".",Sarcastic
1494,Συνάντηση με υποψήφιο ΣΥΡΙΖΑ είχε ο Σ.Φ. ΑΕΚ Ηρακλείου Κρήτης. http://t.co/thxPIRnW6p http://t.co/pj8dNFtTNc,OK
1495,"Τσίπρας: Τι θα κάνει ο ΣΥΡΙΖΑ για τη ρύθμιση χρεών και τα ""κόκκινα"" δάνεια - ΒΙΝΤΕΟ http://t.co/XSF7CauyKH",OK
1496,"δεν ήταν ο ΣΥΡΙΖΑ που έστησε το καθεστώς της διαπλοκής και της κλεπτοκρατίας στην πατρίδα μου αλλά η Siemens, πές το! http://t.co/NSmJEgvdmm",OK
1497,Ο ΣΥΡΙΖΑ θα παρουσιάσει στη Νάουσα το ψηφοδέλτιο του http://t.co/0hY5kIp8lP,OK
1498,"Ε, αφου ο Παγκαλος λεει οτι θα ψηφισει ΝΔ , ηλθε η ωρα να ψηφισω ΓΑΠ",Sarcastic
1499,«Η Ν.Δ. είναι η μόνη παράταξη που έχει πυξίδα έχει στόχο» http://t.co/9EovMHho5k,OK
1500,«Μονόδρομος η ψήφος στη Νέα Δημοκρατία»: Με τη φράση «Η ψήφος στη Νέα Δημοκρατία είναι μονόδρομος» σχολίασε ο… http://t.co/JBYVjNkG5B,OK
1501,"Διονύσιος Καραλής: ""Η ΝΔ βρίσκεται σε ΠΑΝΙΚΟ"" http://t.co/rwEznwN08M",OK
1502,Δυναμικά με το ΠΟΤΑΜΙ στην Ημαθία η  Ίλια Ιωσηϕίδου – Αποστόλου:   Ίλια Ιωσηϕίδου – Αποστόλου Γεννήθηκε και με... http://t.co/H9VrSOPqMb,OK
1503,Τετάρτη 14/1: Εκδήλωση Νεολαίας ΣΥΡΙΖΑ Παγκρατίου με Ηλιόπουλο και Ρομπόλη :: left.gr http://t.co/3HqSCI6EmT,OK
1504,Αθηνά Δρέττα υποψήφια Ποτάμι Β' Αθηνών: Έχει κλείσει ο κύκλος της μεταπολίτευσης (των κομμάτων της μεταπολίτευσης)#yparxeilogos #ekloges2015,OK
1505,Ο Χάρης Θεοχάρης βλέπει συνεργασία ΣΥΡΙΖΑ – Ποταμιού http://t.co/xStc2HDdFe,OK
1506,Όλα τα αποθεωτικά για τον Τσίπρα και τον ΣΥΡΙΖΑ δημοσιεύματα των ξένων ΜΜΕ http://t.co/XKccASqxdr,OK
1507,Στη Ν.Δ. ο Παναγιώτης Μελάς  http://t.co/wOyYlYXW4x http://t.co/pz40ucfeJO,OK
1508,AvantiPopolo: Στον... ρυθμό του ΣΥΡΙΖΑ ο ξένος τύπος http://t.co/rbgDREvXI0 via @avgerinosx,OK
1509,Στη ΝΔ ο Παναγιώτης Μελάς  http://t.co/1FGEJdzRS8,OK
1510,Στη Ν.Δ. προσχωρεί ο Παναγιώτης Μελάς #ekloges2015 http://t.co/IJD9CV5WMJ,OK
1511,Στον... ρυθμό του ΣΥΡΙΖΑ ο ξένος τύπος http://t.co/DzDpHrtgMr http://t.co/CoErmEW5nF,OK
1512,Δυναμικά στον προεκλογικό αγώνα ο Άρης Τσουκάλης: Υποψήφιος με το ΠΑΣΟΚ στο νομό ΙωαννίνωνΑν και νεολαίος στο ... http://t.co/Koir2VOsQ8,OK
1513,Ο Μελάς κατεβαίνει στις εκλογές με νδ και κατά 80% δε θα τον ψηφίσει ούτε η μάνα του,Sarcastic
1514,Στη Νέα Δημοκρατία ο Παναγιώτης Μελάς. http://t.co/qNsT3PLjw2 http://t.co/KuRDauNSsm,OK
1515,Δήλωση υποψηφιότητας του Χρήστου Καλκίτσα στη Β' Θεσσαλονίκης με το ΠΑΣΟΚ http://t.co/VkPW4skTtg,OK
1516,"@EGiorgari @ToPotami επίσης,βαριέμαι οικτρά να συνομιλώ με δήθεν υπερασπιστές του νέου,με επιχειρήματα επιπέδου ""σου κάνω καθρεφτάκι"".enough",Sarcastic
1517,Επέστρεψε στη ΝΔ ο Π. Μελάς και δεν υπάρχει ένα σύννεφο εύκαιρο να πέσω. Εκεί μας κατάντησαν,Sarcastic
1518,Ειδα οτι στο Ψηφ. Επικρ της ΝΔ περιεληφθη κ καποιος παραγωγος βιολογικων αβγων. Θα χρειασθουν μετεκλογικα @PrimeministerGR,Sarcastic
1519,"Δεδομένης της συμφωνίας άρθρου Τσίπρα με όσα λένε γερμ. ΜΜΕ τόσες μέρες, υποθέτω έχουν δουλέψει πολύ PR στον ΣΥΡΙΖΑ τελευταία.",Sarcastic
1520,Η ΚΑΘΗΜΕΡΙΝΗ | Στη ΝΔ και ο Παναγιώτης Μελάς #Greece #neadimokratia #Samaras #ekloges2015 http://t.co/Pvz924ZfaN,OK
1521,"""Η νέα δημοκρατία είναι ένα κόμμα ευθύνης"" ΕΠΙΤΕΛΟΥΣ ΑΚΟΥΣΑ ΑΥΤΟ ΠΟΥ ΗΘΕΛΑ",Sarcastic
1522,Δημοσκόπηση έκπληξη: Πόσο ξέφυγε ο ΣΥΡΙΖΑ  http://t.co/URFTOUJqko http://t.co/wpf63OE55d,OK
1523,"Στη Νέα Δημοκρατία ο Παναγιώτης Μελάς:   Ο ανεξάρτητος βουλευτής Α΄ Πειραιά και Νήσων, Παναγιώτης Μελάς, προσχ... http://t.co/RGS0rwctPl",OK
1524,@RegimientoQ @FotiosDaglis @sfyrodrepano @pankar29 πως ειναι ο αστυνομος αριστερα και πως τον βλεπει το κκε δεξια http://t.co/jEX8skLeNx,Sarcastic
1525,Δημοσκόπηση Rass: Προβάδισμα 3% του ΣΥΡΙΖΑ http://t.co/6SW6DPVcgr,OK
1526,"Προσχώρησε στη ΝΔ ο Παναγιώτης Μελάς: Είναι ο τέταρτος ""πρώην γαλάζιος"" βουλευτής που επιστρέφει στην Νέα Δημο... http://t.co/zvSE3xzWuC",OK
1527,Τσίπρας: Οι Γερμανοί δεν έχουν τίποτα να φοβηθούν από τον ΣΥΡΙΖΑ http://t.co/2exn4eV5DX,OK
1528,Τηλεοπτικές εμφανίσεις του Κ.Τασούλα σε ALPHA και ANT1: Συμμετέχοντας στον κεντρικό πολιτικό αγώνα της Ν.Δ. ο ... http://t.co/rxkuX8lwU1,OK
1529,Προβάδισμα ΣΥΡΙΖΑ με 3 μονάδες δείχνει νέα δημοσκόπηση της Rass http://t.co/47bUei6Mfg,OK
1530,καλα οκ ο λαος μας δεν αποτελειται μονο απο ελληνες @KIRKH_ @alsino_,OK
1531,Πας να κάνεις την πλάκα σου στο tl κ έρχονται συριζαίοι με τα καλύτερα επιχειρήματα του ΠΑΣΟΚ περί στήριξης της δεξιάς κλπ κ το μετανιώνεις,Sarcastic
1532,Financial Times: Τα ονόματα των Ελλήνων μεγιστάνων που θα πολεμήσει ο ΣΥΡΙΖΑ http://t.co/7HhLaWmz8i,OK
1533,@avgerinosx «ΟΙ ΑΝΕΞΑΡΤΗΤΟΙ ΕΛΛΗΝΕΣ ΘΕΛΟΥΜΕ ΝΑ ΕΝΩΣΟΥΜΕ ΤΟΥΣ ΕΛΛΗΝΕΣ. ΝΑ ΦΥΓΟΥΜΕ ΑΠΟ ΤΑ Μ... http://t.co/eVApCD4X6Q @damalakes @kali_nda,OK
1534,«ΟΙ ΑΝΕΞΑΡΤΗΤΟΙ ΕΛΛΗΝΕΣ ΘΕΛΟΥΜΕ ΝΑ ΕΝΩΣΟΥΜΕ ΤΟΥΣ ΕΛΛΗΝΕΣ. ΝΑ ΦΥΓΟΥΜΕ ΑΠΟ ΤΑ ΜΠΛΕ ΚΑΙ ΚΟΚΚΙΝΑ ΚΑΦΕΝΕΙΑ ΠΟΥ ΕΧΕΙ... http://t.co/aclbtc2yjU,OK
1535,"Άνοδος 1,55% στο Χ.Α. http://t.co/LzrEjsWk1R http://t.co/aM5lmW2EpC",OK
1536,Στη ΝΔ ο Π. Μελάς… http://t.co/8uqCLLfztV,OK
1537,"Ο Παναγιώτης Μελάς προσχωρεί στη ΝΔ: Στη ΝΔ προσχωρεί ο ανεξάρτητος βουλευτής Α' Πειραιά και Νήσων, Παναγιώτης... http://t.co/MMGdbTDu0I",OK
1538,Τσίπρας: Η ΝΔ κάνει κινήσεις πανικού http://t.co/lwPY2xKFXN,OK
1539,Η ΠΡΩΤΙΑ ΤΟΥ ΣΥΡΙΖΑ ΕΞΑΡΤΑΤΑΙ ΑΠΟ ΤΟ ΓΗΠΕΔΟ ΤΗΣ ΑΕΚ http://t.co/QBMiP7s7BQ http://t.co/zLLZ7GQIu5,OK
1540,"Σπ. Λυκούδης: Το Ποτάμι θα κάνει ό,τι μπορεί για να μην μείνει η χώρα ακυβέρνητη http://t.co/L40RL2LWDx",OK
1541,Ξεκάθαρο μήνυμα νίκης από τους υποψηφίους της ΝΔ http://t.co/5dddx6K0i6 http://t.co/6RPF5C90ei,OK
1542,Παρουσιάστηκε το ψηφοδέλτιο του ΠΑΣΟΚ Π.Ε. Κοζάνης http://t.co/S1CXzlB9iE,OK
1543,Τα ψηφοδέλτιά της στη Θεσσαλονίκη παρουσίασε η ΝΔ (ΦΩΤΟ+VIDEO) http://t.co/nwnjJG9B4S #Πολιτικη,OK
1544,Εγκαίνια του εκλογικού κέντρου του ΣΥΡΙΖΑ Ναυπακτίας http://t.co/z1it2mTULF,OK
1545,"Γιάννα Γαϊτάνη, υπ. Βουλευτής ΣΥΡΙΖΑ Α Θεσσαλονίκης: «Αν δεν κάνουμε όσα λέμε ο λαός να μας τραβήξει το αυτί» http://t.co/cMFzacjtmN",OK
1546,Τα ψηφοδέλτιά της στη Θεσσαλονίκη παρουσίασε η ΝΔ http://t.co/20WME7UQch,OK
1547,Ενοχή της «Εφ.Συν.» προτείνει ο εισαγγελέας- Υιοθετεί την άποψη της Χ.Α. http://t.co/6qvLyAef5z,OK
1548,"Στη Νέα Δημοκρατία ο Παναγιώτης Μελάς: Ο ανεξάρτητος βουλευτής Α΄ Πειραιά και Νήσων, Παναγιώτης Μελάς, προσχωρεί… http://t.co/72kdUH5XmA",OK
1549,Στη Νέα Δημοκρατία προσχωρεί ο Παναγιώτης Μελάς http://t.co/s0wJ6kQ2VJ http://t.co/KmWYm380H1,OK
1550,Υποψήφιοι | Κίνημα Δημοκρατών Σοσιαλιστών http://t.co/Ih4Bgeq7Yv,OK
1551,"Φ. Γεννηματά: Το ΠΑΣΟΚ είναι ένα, έχει ιστορία και ρίζες - [Real.gr] http://t.co/HgES1XI9ps http://t.co/WW4b5hZjlu",OK
